V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
76.18813274,-0.154038186,-0.138527813,-0.128035334,-0.131066307,-0.136042832,-0.123352291,-0.106521081,-0.114061653,-0.122873876,-0.109955125,-0.106008942,-0.110774727,-0.105035395,-0.117146831,-0.129853217,-0.118778158,-0.121602936,-0.118003152,-0.097702123,-0.105089309,-0.126675905,-0.11903433,-0.138953305,-0.115482928
74.13798825,-0.165847062,-0.100144458,-0.090091764,-0.111337236,-0.124709571,-0.106585094,-0.072674716,-0.062916487,-0.1027011,-0.090595387,-0.083136849,-0.09537226,-0.040873364,-0.086938354,-0.115082382,-0.104550874,-0.101569831,-0.084778602,-0.045424705,-0.08089435,-0.10473159,-0.101950212,-0.108515698,-0.046228089
129.5469287,-0.26388987,-0.254567742,-0.244899886,-0.243824169,-0.250816333,-0.23340289,-0.227589899,-0.228008628,-0.229265687,-0.22464168,-0.219458565,-0.225013452,-0.22841868,-0.228481998,-0.234437625,-0.231547135,-0.21831808,-0.235693581,-0.189945249,-0.222674345,-0.236331903,-0.235032308,-0.232455049,-0.219027348
76.94653106,-0.161150229,-0.151551967,-0.1364923,-0.138801431,-0.143319963,-0.12701321,-0.112113745,-0.124304231,-0.130109972,-0.115640097,-0.110758014,-0.11527057,-0.112190326,-0.124302702,-0.134726104,-0.124607895,-0.127218855,-0.121930696,-0.10246044,-0.108323123,-0.129824853,-0.124101457,-0.145804994,-0.121136908
77.7653577,-0.165080703,-0.165425519,-0.151584877,-0.151226142,-0.152897059,-0.136273637,-0.125846501,-0.138631529,-0.141964303,-0.12871605,-0.123291354,-0.126599032,-0.130766099,-0.139002306,-0.144814428,-0.135856991,-0.137053177,-0.13559298,-0.12245319,-0.124770655,-0.142165941,-0.137951313,-0.155757734,-0.140904098
71.72430394,-0.141254764,-0.10894227,-0.099497843,-0.107910592,-0.115522218,-0.103986953,-0.080423492,-0.08367405,-0.100863835,-0.086539553,-0.083319034,-0.090239244,-0.071821776,-0.090698397,-0.10996722,-0.096741743,-0.101182846,-0.093892614,-0.068255989,-0.080550101,-0.104456427,-0.095463283,-0.115546687,-0.082310878
90.18962719,-0.203237606,-0.180600358,-0.166943337,-0.170955125,-0.180852831,-0.160061403,-0.146489766,-0.150728611,-0.159300442,-0.148845646,-0.141897855,-0.147294688,-0.137298079,-0.154830725,-0.166199677,-0.161699548,-0.156993576,-0.154857722,-0.118184092,-0.138423082,-0.163921678,-0.160304351,-0.178653124,-0.142740049
68.01951197,-0.122870801,-0.100926933,-0.090687144,-0.095204013,-0.102482109,-0.091652286,-0.072322486,-0.07788436,-0.088763573,-0.075780259,-0.072265977,-0.077222938,-0.066581211,-0.081220085,-0.096216258,-0.085125987,-0.088603529,-0.082192114,-0.060213271,-0.068684839,-0.091819783,-0.083178872,-0.10494921,-0.077672404
87.08111935,-0.188558857,-0.18210028,-0.171332949,-0.170633119,-0.174894435,-0.161032577,-0.148492897,-0.156349628,-0.160383186,-0.149905581,-0.144991874,-0.14876568,-0.152185439,-0.159889915,-0.166584013,-0.158260168,-0.157715508,-0.159793506,-0.140654062,-0.149070864,-0.167290307,-0.161676929,-0.177286026,-0.162139711
80.33628769,-0.184448453,-0.124362268,-0.116287075,-0.135720289,-0.144430336,-0.123515584,-0.094528847,-0.089085411,-0.125768064,-0.111384876,-0.103593252,-0.117534237,-0.067242372,-0.108430617,-0.135667121,-0.123698515,-0.122554158,-0.108939078,-0.067447783,-0.103783624,-0.126508833,-0.123614323,-0.124409124,-0.064631137
152.5194291,-0.281883532,-0.255484831,-0.257454082,-0.267721736,-0.27227895,-0.230643323,-0.240796159,-0.2364246,-0.252068086,-0.244787115,-0.234741008,-0.245906738,-0.226731302,-0.240003983,-0.257389612,-0.255676058,-0.235811825,-0.247202058,-0.183007012,-0.234656343,-0.253551356,-0.250331588,-0.227331246,-0.19484278
73.50830463,-0.148735132,-0.121510201,-0.110724112,-0.11646225,-0.125258348,-0.112144601,-0.09186859,-0.095592107,-0.10837747,-0.095946853,-0.091322381,-0.09694157,-0.083162119,-0.101309132,-0.116650257,-0.107208417,-0.108439704,-0.102270215,-0.074755573,-0.087943951,-0.112748938,-0.105403321,-0.126557497,-0.093990366
74.77246551,-0.149206076,-0.137783202,-0.126968994,-0.128437498,-0.13308835,-0.120433025,-0.105260173,-0.113558103,-0.120255591,-0.107990089,-0.103654836,-0.107793471,-0.10503955,-0.115935004,-0.126389022,-0.116392222,-0.11857995,-0.1156399,-0.096972178,-0.103239657,-0.123932126,-0.116921787,-0.136554089,-0.115841269
73.24573966,-0.156643557,-0.103985608,-0.092911458,-0.108644326,-0.122738329,-0.107294216,-0.078497584,-0.07135643,-0.1000835,-0.090131998,-0.083168309,-0.091646948,-0.053153793,-0.089008025,-0.112392844,-0.104905403,-0.099456174,-0.087888011,-0.049044728,-0.078148012,-0.105215506,-0.101003793,-0.115474124,-0.063343842
84.98441946,-0.18241204,-0.163936352,-0.153969722,-0.157308788,-0.163020884,-0.149181814,-0.13274583,-0.138176091,-0.14778634,-0.135914871,-0.131629356,-0.13700371,-0.130607178,-0.143147582,-0.155613262,-0.145557185,-0.146242414,-0.145032323,-0.120863598,-0.132439036,-0.153874637,-0.146744639,-0.163937805,-0.13968879
69.33552565,-0.130577291,-0.1141788,-0.101340376,-0.104235182,-0.111297162,-0.098456333,-0.081529882,-0.089602643,-0.097024154,-0.084191663,-0.079651196,-0.084091261,-0.077176562,-0.091060088,-0.102919649,-0.093748839,-0.096039765,-0.08980544,-0.068083053,-0.075892161,-0.098797649,-0.091766412,-0.11405297,-0.087832645
91.87789095,-0.209032569,-0.215739578,-0.202802489,-0.201959268,-0.201870815,-0.182264789,-0.174925247,-0.187675516,-0.190253112,-0.177816671,-0.171916734,-0.174413771,-0.184503506,-0.189818859,-0.192788568,-0.184397222,-0.183846763,-0.186430115,-0.176109624,-0.178537214,-0.192369941,-0.189766767,-0.203251857,-0.194636131
80.88000212,-0.182380535,-0.120635026,-0.111313635,-0.132153457,-0.146713739,-0.129444244,-0.097774619,-0.081051685,-0.122143697,-0.11762671,-0.105811129,-0.116112019,-0.059869301,-0.110377711,-0.137607123,-0.129334265,-0.105882957,-0.098141774,-0.05345369,-0.101508951,-0.126299945,-0.124700955,-0.114162841,-0.060458848
87.50005738,-0.203010729,-0.14400293,-0.135720076,-0.154582701,-0.166591461,-0.143417976,-0.119584109,-0.107888765,-0.144552131,-0.134345722,-0.125365713,-0.138159101,-0.087370561,-0.131693589,-0.155771487,-0.147703855,-0.137393588,-0.127313664,-0.084173046,-0.124738989,-0.147840391,-0.145184023,-0.142537488,-0.085378814
67.85582734,-0.123852479,-0.093293465,-0.084189604,-0.091555638,-0.099708736,-0.089590021,-0.066343456,-0.069591384,-0.085427341,-0.071630951,-0.068687647,-0.074835854,-0.057925818,-0.075697509,-0.094388083,-0.081491834,-0.085943736,-0.078408794,-0.05416745,-0.065154919,-0.088958025,-0.079533469,-0.100626115,-0.069253495
78.99774719,-0.168022957,-0.165224044,-0.152588503,-0.151658565,-0.155176157,-0.13984198,-0.128328703,-0.139071541,-0.142128212,-0.130209348,-0.124646801,-0.127816852,-0.13211895,-0.140766656,-0.146119248,-0.138259214,-0.138669081,-0.137771838,-0.122073171,-0.126588939,-0.145211155,-0.140388354,-0.158154774,-0.142906264
76.3842521,-0.163356867,-0.127888563,-0.115443798,-0.125241925,-0.135041024,-0.118914416,-0.096425926,-0.099662531,-0.116635555,-0.102516198,-0.09788503,-0.105141826,-0.084303621,-0.106532247,-0.125020618,-0.114879554,-0.117005532,-0.107818832,-0.076908589,-0.093212824,-0.118816579,-0.112283718,-0.133265153,-0.092303555
98.36010752,-0.214863468,-0.188872352,-0.180764949,-0.185127886,-0.192525329,-0.177892471,-0.163229684,-0.162309758,-0.174881637,-0.16597417,-0.161699776,-0.168905913,-0.157661327,-0.171963505,-0.183756666,-0.175330516,-0.169891221,-0.174559458,-0.141706758,-0.165784233,-0.183804124,-0.177843702,-0.184193515,-0.160392549
72.73914618,-0.141926997,-0.125935547,-0.114673162,-0.118200852,-0.123432794,-0.110740127,-0.09343352,-0.101711966,-0.110629404,-0.097014112,-0.093232514,-0.098018969,-0.091172182,-0.103814049,-0.117219893,-0.105776957,-0.109382884,-0.10421764,-0.084210522,-0.09087336,-0.112930512,-0.10510723,-0.126297537,-0.101405459
85.16938231,-0.1878292,-0.174250841,-0.160657616,-0.162080203,-0.16915061,-0.151359888,-0.137443397,-0.145923428,-0.151446803,-0.13962983,-0.133514626,-0.137873659,-0.134945652,-0.14826348,-0.157239094,-0.150447285,-0.14937224,-0.146947648,-0.120267097,-0.132229711,-0.15525908,-0.150431618,-0.170370097,-0.143776567
74.27790091,-0.171198247,-0.095852291,-0.087431325,-0.113892022,-0.12354058,-0.103004951,-0.061555403,-0.047862134,-0.103821283,-0.091263582,-0.077726524,-0.095530257,-0.01063027,-0.078824631,-0.115635122,-0.102834973,-0.089967876,-0.066194816,-0.015676564,-0.080731576,-0.099630377,-0.103480712,-0.071969708,0.01474638
92.98859906,-0.218932515,-0.151583431,-0.147006252,-0.170503352,-0.177730993,-0.145518986,-0.123336475,-0.10857003,-0.158107634,-0.146164346,-0.129804848,-0.149424956,-0.069738933,-0.131543349,-0.16580648,-0.159149448,-0.135584749,-0.117472295,-0.050292883,-0.128392091,-0.155900434,-0.155985688,-0.102710382,-0.01882486
69.62788243,-0.135947117,-0.09674335,-0.087267951,-0.097042006,-0.107955352,-0.09637368,-0.070758607,-0.069987853,-0.089904791,-0.077849814,-0.073297488,-0.080083532,-0.056084644,-0.080544348,-0.100279139,-0.090127376,-0.090777506,-0.082090143,-0.051283033,-0.069350629,-0.094880578,-0.087464232,-0.107154247,-0.068162777
80.98068868,-0.170123638,-0.164122953,-0.153530005,-0.153396821,-0.156782586,-0.143589891,-0.13062853,-0.13932303,-0.144116901,-0.132820773,-0.12826698,-0.131991915,-0.134198605,-0.142358691,-0.149969438,-0.140572329,-0.141595832,-0.141871305,-0.125501609,-0.131322312,-0.149409535,-0.143419988,-0.160263953,-0.144913441
78.07359034,-0.174056343,-0.117631487,-0.107230083,-0.124906445,-0.139457043,-0.122114006,-0.093992112,-0.082087156,-0.115293895,-0.107812866,-0.098875293,-0.108230711,-0.063019219,-0.104336971,-0.128769034,-0.12235392,-0.109671422,-0.100335383,-0.056947675,-0.09407105,-0.121303417,-0.118494181,-0.124226005,-0.069828376
103.6988683,-0.223187747,-0.2171275,-0.206997444,-0.207781095,-0.210680285,-0.196166663,-0.184899564,-0.191339846,-0.196125752,-0.186549352,-0.182135919,-0.18680101,-0.190051524,-0.19469475,-0.202743468,-0.194044258,-0.191654741,-0.198079245,-0.174877414,-0.187652455,-0.203069688,-0.198397379,-0.208602185,-0.195978807
73.36048947,-0.14750193,-0.136973314,-0.123006345,-0.124726915,-0.129966604,-0.115260672,-0.100315011,-0.11098888,-0.116636723,-0.103142956,-0.098248224,-0.102478323,-0.099300354,-0.111438924,-0.121440118,-0.112049919,-0.114275368,-0.109241276,-0.089714744,-0.095751581,-0.117385787,-0.111266781,-0.132786491,-0.109267285
82.34668463,-0.176502391,-0.16785583,-0.155410414,-0.156708105,-0.160746435,-0.14511833,-0.131164292,-0.141254277,-0.146909561,-0.134198405,-0.129177105,-0.133366775,-0.132661085,-0.143143092,-0.152481105,-0.142971264,-0.144254663,-0.142188305,-0.12261857,-0.129601559,-0.149926051,-0.144255303,-0.163261747,-0.142352
75.13019272,-0.169213361,-0.095517782,-0.086144903,-0.112069253,-0.126513607,-0.109514489,-0.06813149,-0.050512453,-0.103432711,-0.096195721,-0.085171627,-0.098381883,-0.023801156,-0.088162119,-0.120665222,-0.109154774,-0.094329344,-0.073889946,-0.035903394,-0.086040626,-0.105757899,-0.105982329,-0.093481695,-0.026458189
111.0046261,-0.240036487,-0.212908722,-0.205488004,-0.210457977,-0.218619985,-0.197733072,-0.18797456,-0.185560262,-0.198113362,-0.190150959,-0.184315862,-0.192264796,-0.179244397,-0.19387099,-0.205985383,-0.200055745,-0.189375281,-0.196563139,-0.155173922,-0.18694192,-0.205109114,-0.201067294,-0.201537261,-0.174140702
71.76095166,-0.137672054,-0.116123832,-0.106583349,-0.111109535,-0.117389176,-0.106341358,-0.087132338,-0.092584262,-0.104076345,-0.090962604,-0.087545074,-0.092777389,-0.082660893,-0.096794013,-0.111924061,-0.10011215,-0.103676966,-0.098611336,-0.076870106,-0.085373098,-0.108111233,-0.099314302,-0.119925078,-0.093692213
74.58212815,-0.15069976,-0.142775108,-0.130828207,-0.130896974,-0.135682703,-0.122026189,-0.108584061,-0.117797164,-0.122267436,-0.110510962,-0.105321154,-0.108886801,-0.109144571,-0.119529354,-0.127223238,-0.119082926,-0.120075056,-0.1175418,-0.099237678,-0.105122146,-0.125555923,-0.119676524,-0.139090292,-0.12013523
72.23056168,-0.147269288,-0.110587,-0.099137845,-0.109088085,-0.118911672,-0.105033578,-0.080668301,-0.08340599,-0.101432571,-0.087148035,-0.083121934,-0.090319704,-0.068657279,-0.090844585,-0.110383646,-0.098987971,-0.102164541,-0.09262403,-0.063419255,-0.078719133,-0.103952592,-0.09642614,-0.117690345,-0.078175775
88.86761064,-0.195905792,-0.165812574,-0.156882881,-0.162433013,-0.171664754,-0.156177188,-0.139352636,-0.138022825,-0.152275235,-0.142874603,-0.137420739,-0.144160322,-0.12899474,-0.148057463,-0.161744854,-0.154356699,-0.148844892,-0.149549129,-0.114797093,-0.138202733,-0.161121787,-0.155113953,-0.166789957,-0.135093863
70.42305865,-0.13371829,-0.115629735,-0.103865957,-0.107814266,-0.114097449,-0.101612084,-0.083557886,-0.091479652,-0.100707787,-0.087008226,-0.083242416,-0.088116577,-0.079798494,-0.09343566,-0.107303262,-0.096136815,-0.099787322,-0.0935422,-0.072596964,-0.079873557,-0.102584337,-0.094633516,-0.116659381,-0.090040366
103.6946238,-0.241647642,-0.253545138,-0.239247179,-0.2379393,-0.238162122,-0.213888385,-0.209726607,-0.22444555,-0.225422136,-0.212566198,-0.205906178,-0.206170903,-0.221056072,-0.226639771,-0.225760321,-0.219037202,-0.217613601,-0.219294206,-0.212591158,-0.213708182,-0.226468415,-0.224091445,-0.237060993,-0.23136834
84.35241143,-0.197868522,-0.130583091,-0.123201571,-0.145994993,-0.156103205,-0.13268994,-0.102353009,-0.089797863,-0.136165892,-0.124554176,-0.113416193,-0.129568015,-0.063349858,-0.118969166,-0.147630816,-0.136409135,-0.12561067,-0.110112924,-0.065902818,-0.116866214,-0.135872469,-0.135414525,-0.118759673,-0.052173701
113.8383154,-0.245066451,-0.208620061,-0.203155098,-0.213208863,-0.218204855,-0.196357415,-0.183067514,-0.180810929,-0.201967929,-0.192513453,-0.186812392,-0.19872718,-0.174047635,-0.19521706,-0.208901035,-0.199555436,-0.191044881,-0.194760336,-0.153423266,-0.194328745,-0.199866177,-0.199373232,-0.184697626,-0.157879617
76.60621042,-0.16012621,-0.139095374,-0.127105525,-0.130613833,-0.138866399,-0.124160103,-0.106736471,-0.112434946,-0.121494205,-0.109627329,-0.104234662,-0.109125644,-0.100348888,-0.116410789,-0.128673411,-0.120833045,-0.12090753,-0.116208581,-0.088896777,-0.101348754,-0.125785718,-0.119552445,-0.140765004,-0.110773017
79.89752823,-0.170937178,-0.170996583,-0.156868425,-0.157417757,-0.158426472,-0.141238314,-0.130325935,-0.143681392,-0.147773831,-0.133934283,-0.128676991,-0.132347242,-0.135301531,-0.143813803,-0.151057045,-0.14115306,-0.142846336,-0.141052596,-0.127187128,-0.12988528,-0.147492185,-0.143209607,-0.161517808,-0.144944848
73.17712236,-0.152788264,-0.108056566,-0.0984743,-0.110744694,-0.121452099,-0.107993748,-0.081021464,-0.079024614,-0.102966826,-0.090159678,-0.085293485,-0.093678916,-0.064165959,-0.092217653,-0.113659158,-0.102620234,-0.10326947,-0.093921872,-0.061175024,-0.082474506,-0.107432063,-0.100615846,-0.117621977,-0.074406895
83.24260082,-0.180535041,-0.162189154,-0.149999375,-0.153696625,-0.160193118,-0.143869788,-0.127575084,-0.135020982,-0.143836546,-0.131017671,-0.125987341,-0.131182301,-0.12410306,-0.138308977,-0.150663117,-0.141505845,-0.142367508,-0.138565983,-0.112972638,-0.124306468,-0.147366261,-0.141246615,-0.161098511,-0.132614967
67.13000518,-0.119358773,-0.097847383,-0.087628397,-0.091335129,-0.099508584,-0.088855278,-0.070408369,-0.074795554,-0.084527068,-0.073155463,-0.068761026,-0.073207062,-0.063313479,-0.078505273,-0.091891496,-0.083208044,-0.084730973,-0.078750822,-0.054978472,-0.064870982,-0.088536329,-0.080804044,-0.102414388,-0.075298185
84.93837729,-0.184512451,-0.184022976,-0.171868612,-0.171890736,-0.17324905,-0.157086495,-0.146157342,-0.157477155,-0.161538031,-0.149201034,-0.144124977,-0.147650094,-0.1522206,-0.159421616,-0.166012128,-0.156421057,-0.157277084,-0.157939043,-0.143719521,-0.147885125,-0.16446123,-0.160027259,-0.176157509,-0.162352438
