V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
0.084493443,-0.63384476,0.834412936,0.814983583,0.175047696,-0.061270171,0.105518104,0.862774983,1.587524608,0.203434369,-0.085619784,0.3260565,0.095154307,2.089580615,0.48948295,-0.123922273,0.058707351,1.514457018,1.8859769,1.62623746,0.316290405,0.659263827,0.48229253,2.656038928,2.560839725
0.768450966,-1.272717881,-0.283556651,-0.428032538,-0.776385162,-0.800154242,-0.512444459,-0.390251959,-0.075793241,-0.757902531,-0.720217178,-0.556226017,-0.836817682,0.246452961,-0.420839638,-0.816114906,-0.790741116,-0.467322062,-0.222604707,0.402577705,-0.619834436,-0.660006672,-0.732108698,0.383109177,0.939479624
-0.782453372,1.05035904,1.096387383,1.071681706,1.1188646,1.073595656,1.038409894,1.001890144,0.982771652,1.121877255,1.083349496,1.068516515,1.092211809,0.868174472,1.076740359,1.103245141,1.051995999,1.019357563,0.931167887,0.953091002,1.093159802,1.046614441,1.06682819,0.751416459,0.654549479
0.143614666,-0.305384702,-0.976128603,-0.939838383,-0.807614457,-0.650948623,-0.723399147,-0.837112192,-0.998225964,-0.817175666,-0.77087342,-0.823624962,-0.72356653,-1.065246178,-0.927863225,-0.747843533,-0.70980336,-0.887469019,-0.909108919,-1.276942749,-0.919235062,-0.834043059,-0.834498526,-0.95937777,-1.13754778
-0.055914201,-0.215522628,0.105870584,0.138872222,0.05370393,-0.026112512,0.034687701,0.078900667,0.111440734,0.062493061,0.099097228,0.081698248,0.053019007,0.154541791,0.123148605,0.039783861,0.012003107,-0.07867375,0.021158045,0.178729357,0.173543256,0.050571764,0.056748058,-0.165337119,0.108813954
0.201143851,-0.264848755,-0.370085268,-0.404117532,-0.322924568,-0.317222131,-0.474617559,-0.45026995,-0.441190633,-0.344416998,-0.353229966,-0.423911816,-0.38905737,-0.529931376,-0.429064453,-0.385625259,-0.361675764,-0.476526921,-0.533545278,-0.581574878,-0.465256966,-0.506113504,-0.421552598,-0.564129378,-0.602985286
-0.811953699,1.203095383,0.781838222,0.809561483,0.98938232,1.022413754,1.003264565,0.800080514,0.635104539,0.991266736,0.968962635,0.951526836,1.028270337,0.529067653,0.875213022,1.068310084,0.993674255,0.910420525,0.788189361,0.635731183,0.970548563,0.976427105,0.99239274,0.624517837,0.348401032
-0.327414076,0.391005692,-0.024067346,0.031755992,0.155534928,0.22849299,0.201216124,0.097043762,-0.096484689,0.147750791,0.200369201,0.155887018,0.221741507,-0.135231761,0.090750896,0.204873142,0.225758899,0.05476424,0.038907633,-0.157157096,0.178007975,0.165484784,0.199386751,-0.115910753,-0.242867401
-0.682760708,0.510281777,1.387804387,1.351532587,1.072063217,0.963415762,1.031806103,1.357780436,1.55672912,1.091454019,1.033236398,1.107894077,0.96758863,1.564063599,1.225963857,0.943464184,0.982965441,1.090281366,1.2450517,1.402660178,1.023183634,1.102171751,0.978676446,1.145441825,1.425574248
4.738111849,-3.423378096,-3.769366893,-3.649725074,-3.670229008,-3.767197513,-3.817867192,-3.735874842,-3.618118961,-3.70871345,-3.722044334,-3.760063202,-3.612203739,-3.42598633,-3.696085765,-3.719143619,-3.787663615,-3.764513829,-3.704266752,-3.297036694,-3.738198405,-3.861301164,-3.793420557,-3.47308934,-3.10263044
-0.543339197,0.749625834,0.375866804,0.393887896,0.542197805,0.590542446,0.545240698,0.414062384,0.258473114,0.535383024,0.548124422,0.509420138,0.576287807,0.172026009,0.450316757,0.585190724,0.572976055,0.439294343,0.364643275,0.196049339,0.518283403,0.509587854,0.550897059,0.221670025,0.025703669
-0.450944183,0.593371083,-0.035884317,-0.007466854,0.191814752,0.298698143,0.240177567,0.048132574,-0.137865784,0.182310144,0.185789791,0.151240264,0.24899067,-0.243784666,0.036776745,0.273587236,0.246161167,0.114433454,0.017595382,-0.289409884,0.098076086,0.159557381,0.172775842,-0.073922085,-0.371692105
-0.623022013,0.777811363,0.761693866,0.774596718,0.805648275,0.807200299,0.795094394,0.766079884,0.657859331,0.798800963,0.848633867,0.799122817,0.810390233,0.582892282,0.813020792,0.810881077,0.843331936,0.682842048,0.66189951,0.600134667,0.837431197,0.799531946,0.849713359,0.502171627,0.434663257
-0.016159901,-0.160608463,0.036741698,0.019580659,0.019242812,-0.066755638,-0.102772322,-0.077016081,0.024161687,0.032906343,-0.018009181,-0.023416485,-0.016023364,0.003281783,-0.01411017,-0.027546261,-0.09545173,-0.051120525,-0.09735699,0.093276109,0.013453121,-0.111207312,-0.092818936,-0.226455799,-0.077821916
-0.896365973,1.381662601,0.99874268,1.029869209,1.176835435,1.226673358,1.217285993,1.029784517,0.829425188,1.16073565,1.182926786,1.135704693,1.193847808,0.711568947,1.102186371,1.234547533,1.231715392,1.091679353,0.982209597,0.782748675,1.15954225,1.188919132,1.231206607,0.836752591,0.541946409
0.389459169,-0.598762209,-1.095480516,-1.042023347,-0.905946261,-0.836715725,-0.927921984,-0.965916658,-1.090940199,-0.911622422,-0.879658013,-0.92128852,-0.828151631,-1.112275524,-1.031137715,-0.872187794,-0.866723465,-1.020527024,-1.012146075,-1.22797948,-0.971642862,-0.976304937,-0.95162038,-1.10693443,-1.170538178
-0.435346642,0.147986959,0.904122192,0.84053999,0.599379936,0.606988555,0.694130727,0.944753983,1.011016926,0.620767118,0.67892082,0.730044392,0.549146257,1.059847998,0.829719577,0.557534166,0.669954341,0.62240623,0.74313508,0.957498421,0.59652651,0.687218325,0.590273899,0.8360941,1.116219371
