V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
0.350062559,-0.850914334,0.091207241,0.004228613,-0.331468095,-0.364904047,-0.217635057,0.045175552,0.314925759,-0.336601608,-0.321238613,-0.193458666,-0.440663018,0.520177877,-0.11295924,-0.433660006,-0.336140049,-0.09275091,0.101188542,0.464151344,-0.367826964,-0.213140176,-0.329031598,0.526833395,0.936565528
-0.681246884,0.825333339,0.837137445,0.867125928,0.919581565,0.848460702,0.854978664,0.794557475,0.762809416,0.943543775,0.896238122,0.903231499,0.939961008,0.705774524,0.884192899,0.942048862,0.837669579,0.832898602,0.770485376,0.84924124,0.969867094,0.885837089,0.8759447,0.528477934,0.513079366
0.294987336,-0.671336999,-1.426556384,-1.34092942,-1.23056781,-1.050596365,-1.043164171,-1.184476777,-1.378087064,-1.23540148,-1.145911674,-1.178920924,-1.058463578,-1.379274107,-1.322511908,-1.113533067,-1.088781668,-1.270512539,-1.224899609,-1.652284006,-1.260390381,-1.17453262,-1.203516201,-1.309458818,-1.429808123
-0.264234313,0.092557736,0.469279233,0.453750525,0.373822699,0.285910441,0.290749245,0.367490375,0.471032216,0.379505204,0.357768909,0.35725976,0.323836033,0.450800534,0.397111868,0.313839697,0.280482115,0.287897244,0.304132186,0.468447544,0.38710044,0.294278418,0.299276582,0.155261807,0.336587465
0.592953772,-0.738619244,-1.001386702,-0.986391752,-0.89991792,-0.870386808,-0.993040867,-0.967320967,-1.018565599,-0.905422731,-0.886318237,-0.944938756,-0.88375095,-1.037481156,-0.982096851,-0.920769337,-0.899765343,-1.042766849,-1.032252728,-1.110384598,-0.961110463,-1.013819554,-0.957456644,-1.096824077,-1.063133075
-0.854142742,1.330672356,0.911629484,0.903930264,1.088477801,1.131209232,1.086030158,0.878798906,0.734096874,1.084427326,1.050246273,1.023652759,1.100060256,0.592571762,0.965383762,1.149829449,1.086553707,1.002476566,0.853660007,0.684516552,1.025706975,1.044693397,1.075751448,0.722200789,0.402708302
-0.443576006,0.6405908,0.253127869,0.253682298,0.387530672,0.463422221,0.390102605,0.280345782,0.129056546,0.37200052,0.397277264,0.341140412,0.404487331,0.029806959,0.302266193,0.408148437,0.436706255,0.272530224,0.203317979,-0.002896538,0.333190554,0.337420136,0.396386066,0.09650898,-0.10573176
-0.56708036,0.317657713,1.138987036,1.127593002,0.87270925,0.753164736,0.864585786,1.086090168,1.256122742,0.892521054,0.881589552,0.92633748,0.799520864,1.274524905,1.042133977,0.806119614,0.80413683,0.82319458,0.979725824,1.177348881,0.918264906,0.910902676,0.826588672,0.834318782,1.165686306
2.770852862,-2.363483524,-2.424986967,-2.437924787,-2.385417886,-2.470840261,-2.72414245,-2.601810627,-2.381948767,-2.373240096,-2.471775436,-2.561540544,-2.52544134,-2.36377981,-2.424561239,-2.409673302,-2.475639342,-2.385948468,-2.546930616,-2.085431066,-2.510211189,-2.528278789,-2.52460953,-2.169980078,-2.006656617
-0.397888741,0.446100321,-0.047459865,0.05890271,0.19730801,0.277377414,0.286504801,0.147207189,-0.096655167,0.185286671,0.255059329,0.219632374,0.289180543,-0.108995867,0.127004182,0.276858049,0.28614882,0.118161418,0.111537171,-0.110323075,0.254991562,0.25512699,0.268788534,-0.06957647,-0.209530605
